"","X91D.deposit","X9M","X1Y","X18M","X2Y","X3Y","X4Y","X5Y","X6Y","X7Y","X8Y","X9Y","X10Y","X12Y","X15Y","X20Y"
"2009-01-14",3.02,2.63,2.64,2.79,2.935,3.125,3.215,3.295,3.34,3.395,3.43,3.46,3.505,3.54,3.49,3.42
"2009-01-15",2.98,2.7,2.73,2.86,2.99,3.15,3.24,3.3,3.35,3.39,3.44,3.48,3.53,3.57,3.52,3.45
"2009-01-16",2.97,2.76,2.78,2.88,2.965,3.115,3.1952,3.265,3.33,3.3651,3.425,3.47,3.52,3.545,3.49,3.42
"2009-01-19",2.97,2.725,2.74,2.84,2.93,3.1,3.18,3.24,3.29,3.34,3.39,3.43,3.48,3.505,3.45,3.38
"2009-01-20",2.97,2.7175,2.805,2.875,3.015,3.185,3.275,3.345,3.29,3.455,3.39,3.43,3.585,3.585,3.53,3.48
"2009-01-21",2.97,2.7,2.75,2.84,2.935,3.095,3.215,3.315,3.38,3.455,3.5,3.55,3.605,3.645,3.585,3.52
"2009-01-22",2.96,2.665,2.685,2.79,2.88,3.065,3.185,3.265,3.36,3.4,3.45,3.525,3.565,3.61,3.535,3.485
"2009-01-23",2.96,2.63,2.66,2.79,2.86,3,3.12,3.205,3.27,3.345,3.41,3.47,3.505,3.5375,3.4775,3.41
"2009-01-26",2.96,2.62,2.66,2.76,2.85,3,3.1,3.19,3.27,3.34,3.39,3.45,3.5,3.53,3.47,3.4
"2009-01-27",2.96,2.62,2.675,2.76,2.8675,3.0125,3.1225,3.21,3.27,3.355,3.39,3.45,3.5,3.53,3.47,3.4
"2009-01-28",2.96,2.63,2.66,2.76,2.845,3.005,3.115,3.205,3.27,3.355,3.4,3.45,3.515,3.54,3.48,3.41
"2009-01-29",2.96,2.625,2.67,2.775,2.865,3.025,3.125,3.2,3.28,3.36,3.4,3.46,3.525,3.54,3.48,3.41
"2009-01-30",2.96,2.65,2.715,2.82,2.9225,3.07,3.175,3.27,3.345,3.42,3.465,3.525,3.5775,3.605,3.545,3.4775
"2009-02-02",2.96,2.72,2.73,2.84,2.945,3.115,3.235,3.315,3.39,3.465,3.51,3.57,3.625,3.645,3.585,3.5175
"2009-02-03",2.96,2.71,2.71,2.82,2.93,3.14,3.255,3.35,3.43,3.5,3.55,3.61,3.66,3.68,3.62,3.55
"2009-02-04",2.96,2.68,2.675,2.8,2.925,3.155,3.275,3.375,3.45,3.525,3.57,3.61,3.665,3.68,3.62,3.55
"2009-02-05",2.92,2.7,2.69,2.84,2.98,3.22,3.36,3.485,3.45,3.63,3.57,3.61,3.775,3.805,3.745,3.675
"2009-02-06",2.92,2.68,2.65,2.825,2.98,3.205,3.36,3.475,3.5575,3.615,3.68,3.73,3.765,3.82,3.76,3.69
"2009-02-09",2.92,2.65,2.62,2.8,2.97,3.19,3.35,3.46,3.53,3.605,3.65,3.7,3.75,3.79,3.73,3.67
"2009-02-10",2.92,2.65,2.635,2.8,2.955,3.175,3.335,3.465,3.535,3.615,3.66,3.71,3.7725,3.815,3.755,3.6925
"2009-02-11",2.92,2.64,2.63,2.755,2.865,3.05,3.185,3.305,3.54,3.425,3.595,3.665,3.55,3.585,3.525,3.46
"2009-02-12",2.64,2.65,2.565,2.71,2.825,3.035,3.165,3.275,3.36,3.385,3.46,3.47,3.515,3.55,3.49,3.43
"2009-02-13",2.57,2.49,2.515,2.65,2.745,2.955,3.125,3.245,3.33,3.385,3.42,3.47,3.515,3.49,3.43,3.365
"2009-02-16",2.57,2.49,2.545,2.63,2.755,2.965,3.115,3.235,3.31,3.385,3.42,3.47,3.515,3.51,3.45,3.43
"2009-02-17",2.57,2.51,2.575,2.65,2.91,3.125,3.275,3.4,3.31,3.535,3.42,3.47,3.69,3.73,3.67,3.61
"2009-02-18",2.56,2.535,2.585,2.74,2.89,3.11,3.26,3.37,3.4175,3.495,3.58,3.5975,3.65,3.685,3.625,3.56
"2009-02-19",2.55,2.56,2.63,2.74,2.935,3.175,3.335,3.465,3.42,3.615,3.54,3.73,3.795,3.81,3.76,3.685
"2009-02-20",2.54,2.5825,2.68,2.74,3.01,3.265,3.41,3.51,3.585,3.655,3.715,3.77,3.825,3.87,3.81,3.75
"2009-02-23",2.53,2.63,2.71,2.74,3.02,3.265,3.385,3.49,3.59,3.635,3.72,3.75,3.805,3.84,3.78,3.715
"2009-02-24",2.51,2.63,2.675,2.87,2.99,3.25,3.36,3.455,3.54,3.585,3.635,3.695,3.745,3.78,3.72,3.66
"2009-02-25",2.51,2.5775,2.68,2.8325,2.97,3.2225,3.34,3.43,3.46,3.565,3.605,3.635,3.705,3.74,3.68,3.62
"2009-02-26",2.49,2.5725,2.655,2.79,2.935,3.195,3.305,3.395,3.45,3.515,3.56,3.62,3.655,3.6825,3.62,3.5575
"2009-02-27",2.49,2.575,2.685,2.82,2.995,3.23,3.355,3.43,3.48,3.54,3.58,3.625,3.68,3.71,3.65,3.59
"2009-03-02",2.49,2.6125,2.735,2.87,3.065,3.315,3.425,3.505,3.55,3.61,3.615,3.665,3.755,3.78,3.685,3.66
"2009-03-03",2.49,2.57,2.705,2.85,3.005,3.245,3.38,3.475,3.525,3.585,3.63,3.69,3.735,3.76,3.7,3.635
"2009-03-04",2.49,2.56,2.675,2.83,2.995,3.236,3.3759,3.47,3.52,3.585,3.63,3.68,3.74,3.77,3.71,3.65
"2009-03-05",2.49,2.57,2.69,2.84,3,3.255,3.395,3.495,3.55,3.62,3.67,3.72,3.775,3.805,3.745,3.685
"2009-03-06",2.49,2.5625,2.6525,2.8,2.9575,3.215,3.355,3.45,3.53,3.575,3.65,3.7,3.73,3.765,3.705,3.645
"2009-03-09",2.45,2.52,2.6148,2.785,2.9375,3.2225,3.36,3.465,3.51,3.5725,3.63,3.68,3.7425,3.765,3.705,3.645
"2009-03-10",2.45,2.5,2.57,2.7325,2.9,3.18,3.33,3.415,3.47,3.54,3.5825,3.63,3.69,3.715,3.655,3.595
"2009-03-11",2.45,2.5075,2.61,2.77,2.935,3.225,3.385,3.465,3.52,3.59,3.64,3.69,3.745,3.77,3.7125,3.645
"2009-03-12",2.45,2.51,2.645,2.79,2.9675,3.245,3.415,3.5075,3.55,3.6325,3.675,3.725,3.785,3.809,3.749,3.6875
"2009-03-13",2.43,2.5375,2.675,2.8325,2.985,3.265,3.4325,3.535,3.575,3.66,3.71,3.735,3.8,3.84,3.78,3.72
"2009-03-16",2.43,2.5425,2.695,2.85,3.015,3.315,3.5,3.605,3.65,3.725,3.77,3.82,3.87,3.905,3.845,3.785
"2009-03-17",2.43,2.545,2.675,2.84,2.995,3.295,3.485,3.595,3.6575,3.72,3.765,3.815,3.865,3.9,3.84,3.78
"2009-03-18",2.43,2.55,2.695,2.8675,3.045,3.335,3.525,3.635,3.675,3.765,3.81,3.86,3.915,3.95,3.89,3.83
"2009-03-19",2.43,2.585,2.715,2.865,3.025,3.265,3.395,3.485,3.555,3.595,3.64,3.68,3.735,3.76,3.7,3.64
"2009-03-20",2.43,2.5825,2.72,2.865,3.01,3.255,3.39,3.475,3.525,3.585,3.63,3.67,3.725,3.75,3.69,3.63
"2009-03-23",2.43,2.595,2.75,2.8825,3.04,3.285,3.415,3.515,3.55,3.61,3.635,3.69,3.735,3.75,3.69,3.63
"2009-03-24",2.43,2.61,2.845,2.9,3.165,3.395,3.525,3.635,3.55,3.735,3.64,3.69,3.86,3.875,3.815,3.755
"2009-03-25",2.43,2.62,2.775,2.9525,3.135,3.38,3.52,3.63,3.69,3.735,3.77,3.81,3.86,3.875,3.815,3.755
"2009-03-26",2.43,2.62,2.805,3,3.205,3.435,3.605,3.695,3.74,3.795,3.83,3.87,3.915,3.93,3.87,3.81
"2009-03-27",2.43,2.615,2.79,2.9825,3.19,3.425,3.59,3.685,3.7275,3.785,3.82,3.865,3.91,3.935,3.88,3.825
"2009-03-30",2.43,2.63,2.83,3.0125,3.2575,3.49,3.65,3.74,3.76,3.83,3.87,3.91,3.95,3.98,3.925,3.87
"2009-03-31",2.43,2.65,2.8703,2.54,3.2975,3.55,3.6975,3.7875,3.79,3.8764,3.87,3.94,3.975,4.01,3.955,3.9
"2009-04-01",2.43,2.6625,2.83,3.04,3.255,3.505,3.65,3.74,3.79,3.82,3.855,3.89,3.93,3.95,3.885,3.835
"2009-04-02",2.43,2.63,2.79,3.01,3.2375,3.48,3.625,3.7299,3.765,3.805,3.835,3.865,3.895,3.925,3.86,3.81
"2009-04-03",2.43,2.655,2.83,3.055,3.29,3.55,3.68,3.77,3.81,3.855,3.89,3.91,3.945,3.96,3.895,3.845
"2009-04-06",2.43,2.655,2.9,3.055,3.37,3.63,3.77,3.86,3.81,3.97,3.89,3.91,4.09,4.105,4.045,3.995
"2009-04-07",2.43,2.68,2.885,3.12,3.355,3.615,3.75,3.86,3.91,3.97,4.005,4.05,4.09,4.12,4.06,4.01
"2009-04-08",2.43,2.66,2.85,3.09,3.33,3.58,3.73,3.83,3.885,3.94,3.98,4.02,4.065,4.08,4.02,3.97
"2009-04-09",2.43,2.6325,2.825,3.07,3.32,3.58,3.71,3.815,3.87,3.92,3.96,4,4.035,4.055,3.995,3.945
"2009-04-10",2.43,2.635,2.82,3.0775,3.33,3.6,3.7295,3.825,3.86,3.9249,3.94,3.985,4.025,4.025,3.965,3.915
"2009-04-13",2.43,2.62,2.805,3.04,3.285,3.555,3.6975,3.785,3.835,3.885,3.91,3.95,3.985,3.99,3.925,3.88
"2009-04-14",2.43,2.59,2.765,3,3.205,3.47,3.6,3.685,3.835,3.795,3.91,3.95,3.895,3.9,3.83,3.79
"2009-04-15",2.42,2.585,2.74,2.945,3.16,3.42,3.535,3.62,3.6675,3.73,3.76,3.8,3.845,3.85,3.78,3.74
"2009-04-16",2.41,2.585,2.7575,2.96,3.1775,3.43,3.555,3.645,3.7,3.74,3.78,3.82,3.86,3.885,3.81,3.77
"2009-04-17",2.41,2.5775,2.715,2.9275,3.145,3.39,3.515,3.62,3.665,3.71,3.75,3.79,3.835,3.86,3.785,3.745
"2009-04-20",2.41,2.575,2.705,2.915,3.125,3.365,3.495,3.595,3.65,3.7,3.74,3.78,3.82,3.85,3.775,3.735
"2009-04-21",2.4,2.5875,2.7353,2.92,3.1451,3.33,3.475,3.57,3.61,3.67,3.725,3.76,3.78,3.81,3.735,3.695
"2009-04-22",2.41,2.585,2.75,2.95,3.145,3.35,3.475,3.57,3.63,3.685,3.73,3.77,3.81,3.84,3.785,3.75
"2009-04-23",2.41,2.605,2.75,2.9525,3.15,3.36,3.48,3.5825,3.62,3.69,3.71,3.75,3.815,3.82,3.765,3.73
"2009-04-24",2.41,2.5825,2.6925,2.895,3.06,3.25,3.335,3.4175,3.56,3.51,3.65,3.69,3.6275,3.685,3.605,3.575
"2009-04-27",2.41,2.615,2.755,2.935,3.11,3.275,3.35,3.435,3.485,3.53,3.57,3.61,3.65,3.685,3.63,3.6
"2009-04-28",2.41,2.595,2.7447,2.9,3.0851,3.2149,3.25,3.32,3.37,3.415,3.45,3.485,3.5351,3.555,3.5,3.47
"2009-04-29",2.41,2.625,2.765,2.94,3.11,3.25,3.31,3.37,3.42,3.48,3.52,3.56,3.6,3.635,3.58,3.55
"2009-04-30",2.41,2.655,2.825,2.995,3.19,3.355,3.45,3.52,3.565,3.62,3.655,3.6925,3.74,3.775,3.72,3.69
"2009-05-01",2.41,2.66,2.835,3,3.2075,3.37,3.4575,3.5275,3.565,3.63,3.655,3.695,3.7475,3.775,3.72,3.69
"2009-05-04",2.41,2.7,2.875,3.09,3.305,3.5,3.5975,3.665,3.72,3.7825,3.805,3.85,3.895,3.935,3.88,3.85
"2009-05-05",2.41,2.7,2.88,3.09,3.31,3.505,3.58,3.67,3.72,3.765,3.805,3.85,3.9,3.935,3.88,3.85
"2009-05-06",2.41,2.685,2.865,3.07,3.285,3.475,3.565,3.645,3.695,3.745,3.78,3.83,3.875,3.91,3.86,3.825
"2009-05-07",2.41,2.73,2.9,3.135,3.38,3.595,3.7,3.785,3.835,3.895,3.93,3.975,4.025,4.055,4.005,3.975
"2009-05-08",2.41,2.71,2.885,3.1225,3.3625,3.575,3.685,3.765,3.815,3.8675,3.915,3.945,3.995,4.03,3.985,3.945
"2009-05-11",2.41,2.72,2.895,3.1375,3.385,3.595,3.71,3.785,3.825,3.885,3.9225,3.9625,4.01,4.035,3.99,3.96
"2009-05-12",2.41,2.68,2.8375,3.0625,3.29,3.495,3.6,3.655,3.705,3.755,3.795,3.84,3.88,3.92,3.865,3.835
"2009-05-13",2.41,2.675,2.845,3.065,3.305,3.515,3.625,3.705,3.74,3.8,3.825,3.87,3.925,3.96,3.905,3.875
"2009-05-14",2.41,2.645,2.81,3.025,3.245,3.465,3.585,3.65,3.695,3.75,3.79,3.835,3.885,3.92,3.865,3.835
"2009-05-15",2.41,2.665,2.83,3.0425,3.265,3.49,3.61,3.68,3.73,3.78,3.82,3.86,3.91,3.945,3.885,3.8525
"2009-05-18",2.41,2.64,2.795,3,3.22,3.45,3.565,3.64,3.6925,3.735,3.78,3.8225,3.875,3.91,3.855,3.825
"2009-05-19",2.41,2.66,2.835,3.0525,3.275,3.525,3.645,3.72,3.775,3.825,3.86,3.905,3.955,3.99,3.935,3.905
"2009-05-20",2.41,2.66,2.83,3.06,3.295,3.525,3.645,3.715,3.7625,3.815,3.845,3.9,3.945,3.975,3.95,3.9
"2009-05-21",2.41,2.655,2.82,3.04,3.255,3.505,3.615,3.7,3.75,3.805,3.8425,3.89,3.935,3.97,3.945,3.895
"2009-05-22",2.41,2.665,2.825,3.0575,3.295,3.545,3.67,3.75,3.8075,3.865,3.91,3.955,4.0075,4.04,4.015,3.965
"2009-05-25",2.41,2.66,2.815,3.05,3.29,3.525,3.655,3.735,3.79,3.85,3.89,3.935,3.985,4.015,3.99,3.94
"2009-05-26",2.41,2.655,2.805,3.04,3.285,3.515,3.65,3.745,3.795,3.86,3.895,3.94,3.99,4.02,3.9975,3.945
"2009-05-27",2.41,2.65,2.82,3.07,3.325,3.565,3.71,3.805,3.86,3.92,3.945,4.01,4.06,4.09,4.065,4.015
"2009-05-28",2.41,2.6725,2.82,3.08,3.34,3.61,3.77,3.87,3.925,3.99,4.025,4.075,4.135,4.17,4.155,4.1
"2009-05-29",2.41,2.655,2.795,3.05,3.305,3.575,3.725,3.825,3.885,3.945,3.99,4.04,4.085,4.125,4.11,4.055
"2009-06-01",2.41,2.64,2.7655,3.04,3.28,3.5343,3.6747,3.78,3.84,3.8925,3.94,3.99,4.0325,4.075,4.06,4.005
"2009-06-02",2.41,2.65,2.79,3.045,3.3,3.58,3.725,3.82,3.88,3.94,3.98,4.03,4.08,4.11,4.095,4.04
"2009-06-03",2.41,2.64,2.78,3.03,3.28,3.555,3.695,3.795,3.85,3.915,3.9,4,4.055,4.08,4.07,4.01
"2009-06-04",2.41,2.64,2.775,3.02,3.27,3.53,3.665,3.76,3.82,3.88,3.92,3.97,4.02,4.0375,4.055,3.995
"2009-06-05",2.41,2.665,2.8,3.05,3.3,3.545,3.68,3.78,3.84,3.9,3.94,3.99,4.04,4.08,4.065,4
"2009-06-08",2.41,2.775,2.96,3.23,3.4975,3.7075,3.8224,3.9175,3.97,4.0025,4.06,4.1,4.1425,4.175,4.17,4.105
"2009-06-09",2.41,2.82,3.03,3.31,3.59,3.8,3.895,3.95,4.005,4.04,4.08,4.12,4.17,4.2,4.195,4.13
"2009-06-10",2.41,2.82,3.04,3.3225,3.61,3.825,3.92,3.98,4.03,4.07,4.105,4.16,4.2,4.23,4.225,4.16
"2009-06-11",2.41,2.975,3.25,3.565,3.88,4.12,4.2,4.255,4.3,4.345,4.38,4.42,4.465,4.5,4.49,4.425
"2009-06-12",2.41,2.93,3.23,3.56,3.89,4.125,4.205,4.25,4.285,4.325,4.365,4.39,4.425,4.455,4.45,4.385
"2009-06-15",2.41,2.84,3.145,3.48,3.82,4.06,4.125,4.15,4.175,4.2,4.22,4.24,4.265,4.275,4.27,4.205
"2009-06-16",2.41,2.785,3.0725,3.4125,3.765,4.0125,4.055,4.1325,4.155,4.1775,4.205,4.235,4.2675,4.275,4.275,4.265
"2009-06-17",2.41,2.805,3.06,3.415,3.77,4.025,4.11,4.145,4.1675,4.2,4.22,4.255,4.295,4.3025,4.2975,4.24
"2009-06-18",2.41,2.79,3.015,3.37,3.735,4,4.085,4.12,4.1425,4.1725,4.2,4.24,4.2725,4.3,4.31,4.2425
"2009-06-19",2.41,2.755,2.99,3.35,3.715,3.985,4.095,4.135,4.16,4.195,4.23,4.27,4.31,4.258,4.253,4.19
"2009-06-22",2.41,2.755,3.025,3.36,3.705,3.98,4.105,4.155,4.18,4.21,4.24,4.28,4.325,4.345,4.355,4.29
"2009-06-23",2.41,2.74,2.98,3.315,3.63,3.92,4.035,4.08,4.105,4.13,4.16,4.2025,4.235,4.255,4.265,4.2
"2009-06-24",2.41,2.7425,2.99,3.3025,3.625,3.915,4.02,4.07,4.105,4.125,4.15,4.1875,4.225,4.255,4.27,4.23
"2009-06-25",2.41,2.78,3.04,3.37,3.705,3.985,4.09,4.14,4.175,4.19,4.22,4.25,4.275,4.315,4.325,4.285
"2009-06-26",2.41,2.775,3.04,3.3675,3.69,3.9675,4.08,4.12,4.1425,4.1575,4.18,4.21,4.24,4.28,4.29,4.25
"2009-06-29",2.41,2.7525,3.0175,3.34,3.6725,3.9525,4.055,4.09,4.1175,4.1225,4.155,4.1875,4.2125,4.255,4.265,4.225
"2009-06-30",2.41,2.78,3.05,3.4,3.755,4.04,4.14,4.17,4.19,4.2,4.23,4.25,4.28,4.32,4.33,4.29
"2009-07-01",2.41,2.76,3.01,3.36,3.71,3.9725,4.08,4.1125,4.135,4.15,4.175,4.2,4.225,4.265,4.275,4.235
"2009-07-02",2.41,2.74,2.99,3.335,3.695,3.95,4.0625,4.1,4.115,4.14,4.16,4.18,4.21,4.245,4.255,4.215
"2009-07-03",2.41,2.72,2.96,3.325,3.65,3.9175,4.035,4.0725,4.11,4.11,4.13,4.16,4.185,4.22,4.23,4.19
"2009-07-06",2.41,2.73,2.97,3.33,3.645,3.92,4.045,4.08,4.1,4.12,4.145,4.17,4.2,4.24,4.25,4.21
"2009-07-07",2.41,2.755,3,3.36,3.68,3.96,4.1,4.145,4.165,4.195,4.22,4.25,4.28,4.315,4.325,4.29
"2009-07-08",2.41,2.7,2.92,3.27,3.5775,3.8775,4.01,4.0675,4.09,4.1125,4.14,4.17,4.2,4.235,4.245,4.21
"2009-07-09",2.41,2.65,2.865,3.2,3.495,3.8,3.935,3.995,4.03,4.065,4.09,4.13,4.165,4.195,4.205,4.17
"2009-07-10",2.41,2.62,2.835,3.13,3.395,3.715,3.85,3.91,3.945,3.985,4.015,4.05,4.09,4.12,4.13,4.095
"2009-07-13",2.41,2.665,2.865,3.135,3.41,3.72,3.855,3.905,3.945,3.98,4.015,4.05,4.085,4.12,4.13,4.095
"2009-07-14",2.41,2.69,2.9,3.18,3.43,3.73,3.865,3.92,3.96,3.995,4.03,4.065,4.1,4.135,4.145,4.11
"2009-07-15",2.41,2.7075,2.92,3.2375,3.475,3.7575,3.9075,3.9775,4.0125,4.0475,4.0775,4.1125,4.155,4.17,4.19,4.1575
"2009-07-16",2.41,2.685,2.9,3.2025,3.4775,3.7725,3.9225,3.9875,4.03,4.0575,4.09,4.125,4.16,4.19,4.2,4.17
"2009-07-17",2.41,2.695,2.925,3.2525,3.555,3.845,4,4.0675,4.105,4.1275,4.1675,4.205,4.225,4.2675,4.2775,4.2375
"2009-07-20",2.41,2.735,2.955,3.3125,3.63,3.93,4.09,4.17,4.18,4.23,4.2475,4.28,4.33,4.32,4.335,4.3
"2009-07-21",2.41,2.72,2.935,3.2975,3.615,3.91,4.055,4.125,4.1575,4.19,4.23,4.255,4.29,4.315,4.325,4.295
"2009-07-22",2.41,2.74,2.95,3.29,3.625,3.92,4.07,4.1225,4.155,4.1825,4.215,4.245,4.2725,4.305,4.315,4.285
"2009-07-23",2.41,2.7075,2.9125,3.265,3.565,3.855,4.005,4.07,4.0875,4.13,4.1525,4.1825,4.225,4.255,4.265,4.22
"2009-07-24",2.41,2.705,2.915,3.2575,3.56,3.86,4.005,4.075,4.1,4.135,4.17,4.1925,4.225,4.25,4.26,4.23
"2009-07-27",2.41,2.7,2.91,3.255,3.555,3.855,4,4.065,4.095,4.125,4.16,4.185,4.215,4.245,4.255,4.225
"2009-07-28",2.41,2.7125,2.9225,3.255,3.56,3.86,3.99,4.05,4.075,4.105,4.135,4.165,4.195,4.22,4.235,4.205
"2009-07-29",2.41,2.725,2.945,3.295,3.59,3.8825,4.005,4.0675,4.1,4.1175,4.15,4.195,4.2075,4.245,4.25,4.22
"2009-07-30",2.41,2.74,2.945,3.275,3.575,3.87,3.98,4.035,4.06,4.095,4.12,4.145,4.19,4.22,4.23,4.2
"2009-07-31",2.41,2.78,3.01,3.365,3.66,3.95,4.065,4.11,4.15,4.17,4.2075,4.235,4.265,4.305,4.315,4.285
"2009-08-03",2.41,2.82,3.075,3.43,3.75,4.03,4.145,4.185,4.21,4.24,4.26,4.29,4.325,4.355,4.365,4.335
"2009-08-04",2.41,2.835,3.095,3.4425,3.74,4.005,4.115,4.16,4.1825,4.205,4.25,4.26,4.29,4.32,4.33,4.3
"2009-08-05",2.41,2.895,3.185,3.5,3.825,4.09,4.195,4.24,4.245,4.285,4.31,4.34,4.37,4.4,4.41,4.38
"2009-08-06",2.42,2.9775,3.305,3.58,3.93,4.18,4.23,4.285,4.3075,4.33,4.35,4.38,4.415,4.47,4.48,4.455
"2009-08-07",2.42,3.015,3.325,3.6625,3.935,4.175,4.27,4.315,4.335,4.36,4.3725,4.4025,4.44,4.465,4.475,4.45
"2009-08-10",2.42,2.9675,3.2675,3.6175,3.92,4.17,4.275,4.33,4.3525,4.37,4.395,4.415,4.45,4.48,4.49,4.47
"2009-08-11",2.42,2.895,3.195,3.545,3.845,4.11,4.235,4.29,4.3,4.335,4.355,4.385,4.43,4.455,4.465,4.445
"2009-08-12",2.42,2.905,3.19,3.545,3.855,4.13,4.25,4.295,4.325,4.345,4.38,4.41,4.435,4.4675,4.48,4.4525
"2009-08-13",2.45,3.02,3.345,3.57,3.955,4.2,4.305,4.345,4.3625,4.375,4.37,4.42,4.445,4.465,4.48,4.445
"2009-08-14",2.45,3.11,3.425,3.775,4.025,4.265,4.375,4.415,4.415,4.445,4.46,4.485,4.515,4.5425,4.555,4.53
"2009-08-17",2.48,3.045,3.325,3.675,3.905,4.145,4.255,4.29,4.33,4.325,4.37,4.42,4.41,4.44,4.45,4.43
"2009-08-18",2.49,3.075,3.375,3.73,3.96,4.205,4.3125,4.35,4.365,4.39,4.415,4.4425,4.475,4.4975,4.5125,4.485
"2009-08-19",2.49,3.02,3.33,3.66,3.885,4.1025,4.1925,4.245,4.255,4.27,4.305,4.33,4.365,4.39,4.4,4.38
"2009-08-20",2.51,3.06,3.365,3.6775,3.925,4.14,4.24,4.29,4.3025,4.335,4.345,4.375,4.42,4.44,4.45,4.43
"2009-08-21",2.51,3.0875,3.37,3.6875,3.925,4.12,4.225,4.28,4.3025,4.33,4.36,4.385,4.425,4.455,4.465,4.445
"2009-08-24",2.51,3.135,3.4275,3.7725,4,4.21,4.3075,4.35,4.38,4.41,4.42,4.47,4.495,4.53,4.54,4.52
"2009-08-25",2.52,3.105,3.38,3.735,3.955,4.1675,4.28,4.335,4.35,4.39,4.415,4.4475,4.49,4.52,4.53,4.51
"2009-08-26",2.52,3.065,3.345,3.6825,3.93,4.16,4.275,4.335,4.3675,4.405,4.425,4.465,4.505,4.535,4.54,4.52
"2009-08-27",2.57,3.065,3.3425,3.6625,3.89,4.12,4.235,4.295,4.325,4.36,4.405,4.44,4.46,4.49,4.505,4.47
"2009-08-28",2.57,3.1225,3.405,3.715,3.97,4.205,4.315,4.38,4.41,4.45,4.48,4.51,4.55,4.58,4.595,4.56
"2009-08-31",2.57,3.15,3.435,3.76,4.005,4.235,4.35,4.43,4.465,4.5,4.53,4.56,4.595,4.625,4.635,4.62
"2009-09-01",2.57,3.135,3.42,3.7625,4,4.23,4.345,4.42,4.445,4.47,4.51,4.545,4.57,4.595,4.605,4.585
"2009-09-02",2.57,3.0775,3.355,3.7025,3.935,4.16,4.275,4.35,4.385,4.425,4.4375,4.48,4.52,4.545,4.555,4.535
"2009-09-03",2.57,3.05,3.305,3.645,3.895,4.12,4.2225,4.3125,4.34,4.38,4.405,4.45,4.465,4.515,4.53,4.5
"2009-09-04",2.57,3.0675,3.34,3.68,3.925,4.155,4.265,4.345,4.3825,4.42,4.45,4.4775,4.515,4.545,4.565,4.535
"2009-09-07",2.57,3.0425,3.315,3.68,3.93,4.175,4.3,4.385,4.4175,4.455,4.48,4.52,4.555,4.585,4.6,4.565
"2009-09-08",2.57,3.035,3.315,3.685,3.905,4.155,4.275,4.36,4.405,4.43,4.4675,4.5,4.525,4.545,4.56,4.5275
"2009-09-09",2.57,3.005,3.27,3.655,3.87,4.12,4.245,4.315,4.34,4.39,4.415,4.445,4.495,4.52,4.54,4.51
"2009-09-10",2.58,3.125,3.44,3.775,4.02,4.265,4.375,4.44,4.47,4.505,4.53,4.565,4.6,4.625,4.64,4.6075
"2009-09-11",2.59,3.125,3.425,3.7675,4.015,4.255,4.365,4.425,4.455,4.49,4.515,4.545,4.59,4.62,4.635,4.605
"2009-09-14",2.61,3.155,3.445,3.795,4.03,4.26,4.375,4.425,4.4675,4.49,4.525,4.555,4.59,4.62,4.64,4.6
"2009-09-15",2.62,3.185,3.4725,3.8125,4.045,4.27,4.38,4.425,4.4525,4.49,4.515,4.5525,4.59,4.62,4.64,4.6
"2009-09-16",2.63,3.1725,3.435,3.775,3.9975,4.2275,4.3375,4.385,4.425,4.45,4.485,4.525,4.545,4.57,4.59,4.55
"2009-09-17",2.64,3.1725,3.435,3.7625,3.995,4.23,4.345,4.395,4.4275,4.455,4.49,4.525,4.5525,4.58,4.6,4.56
"2009-09-18",2.65,3.165,3.41,3.745,3.985,4.215,4.325,4.38,4.4225,4.45,4.49,4.525,4.55,4.58,4.6,4.56
"2009-09-21",2.68,3.2,3.46,3.785,4.03,4.26,4.375,4.42,4.4575,4.495,4.53,4.56,4.595,4.625,4.645,4.605
"2009-09-22",2.7,3.245,3.515,3.86,4.09,4.32,4.423,4.48,4.515,4.555,4.59,4.61,4.65,4.68,4.7,4.66
"2009-09-23",2.71,3.26,3.52,3.86,4.1075,4.33,4.43,4.49,4.53,4.565,4.6,4.63,4.66,4.69,4.71,4.67
"2009-09-24",2.72,3.2525,3.504,3.8425,4.09,4.31,4.41,4.47,4.505,4.545,4.5725,4.6025,4.64,4.6575,4.6725,4.64
"2009-09-25",2.72,3.2325,3.49,3.8225,4.06,4.285,4.385,4.445,4.48,4.525,4.545,4.59,4.625,4.645,4.66,4.62
"2009-09-28",2.73,3.23,3.505,3.83,4.08,4.31,4.41,4.455,4.49,4.535,4.555,4.6,4.635,4.655,4.67,4.63
"2009-09-29",2.74,3.275,3.52,3.865,4.095,4.325,4.42,4.47,4.51,4.545,4.585,4.6125,4.645,4.67,4.685,4.645
"2009-09-30",2.75,3.265,3.495,3.83,4.06,4.28,4.385,4.44,4.4775,4.515,4.545,4.575,4.61,4.635,4.655,4.615
"2009-10-01",2.76,3.2575,3.4725,3.8025,4.025,4.245,4.35,4.4,4.45,4.475,4.52,4.5425,4.58,4.605,4.625,4.585
"2009-10-02",2.76,3.255,3.48,3.8025,4.03,4.245,4.35,4.405,4.44,4.48,4.51,4.545,4.585,4.605,4.625,4.585
"2009-10-05",2.77,3.24,3.46,3.765,3.985,4.215,4.315,4.375,4.415,4.45,4.48,4.52,4.55,4.575,4.595,4.555
